"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RN7SL861P",99.6568611897122,-0.706872130258864,0.225016032041721,-3.14143007431488,0.00168124950227845,0.0248886812821958
"GJB2",127.715229155403,-0.504908676007867,0.147640362136762,-3.41985530718329,0.000626544517659625,0.0108698715241071
"GINS3",131.718251314688,-0.744268455890025,0.196063343957005,-3.79606121607943,0.000147013210968017,0.00318991521615345
"FBXL15",122.0283401813,-0.804826653763448,0.181772628067361,-4.4276559255401,9.52627036606485e-06,0.000293093320133336
"KHSRPP1",142.838535979681,-0.532889724301318,0.137228622600948,-3.88322577463251,0.000103079772364124,0.00236887134013935
"NECTIN2",214.226285993078,-1.45570012407263,0.15636984464642,-9.30934047651088,1.28628561240141e-20,2.02363584239766e-18
"CYP2W1",132.01908395942,-0.914749070897847,0.262084990299266,-3.49027645518091,0.000482521110741206,0.00872637492544502
"EEIG2",120.165277367913,-0.524187020425362,0.164470026787935,-3.18712795676285,0.00143693189532568,0.0218856777673094
"IRAK4",173.317314999962,-0.688412071323608,0.196186921284507,-3.50896006123306,0.000449862452955929,0.00825040900421129
"BNIP3P10",133.094387826895,-0.649867191030896,0.219176272189317,-2.96504354481202,0.0030264008869942,0.0406028096761073
"CORO1B",159.658725572259,-0.660340641030323,0.157849528258723,-4.18335517574682,2.87238099282993e-05,0.0007725698622594
"BZW2",238.682340169989,-0.813344748605939,0.259869757047254,-3.12981686613899,0.00174915312384083,0.0256689360684583
"SKIDA1",236.887343537955,-0.660270317158455,0.22823460942902,-2.89294563524029,0.00381647349576701,0.0496641400747308
"MLXIPL",195.436196607594,-0.724031238339255,0.180106790260922,-4.02001077966214,5.81954785565404e-05,0.00143647378677732
"ITGB1BP1",184.762498200921,-0.510842075863392,0.17112807438036,-2.98514476781853,0.00283444143910397,0.0385479471400202
"CDC27",173.592101399641,-0.559666988401418,0.147375291869561,-3.79756322312676,0.00014612551332204,0.00318478199422267
"NFKBIA",225.340979388378,-1.0198577711318,0.155046324320469,-6.57776168252675,4.77582869664543e-11,3.33341002128256e-09
"MADD-AS1",312.863984129247,-1.15594023290132,0.282821647679563,-4.08717027987545,4.36666626488727e-05,0.00112434999817395
"SELENOW",302.218972561026,-1.26840553228145,0.223639145623959,-5.67166150068482,1.41419195397713e-08,7.30492853046717e-07
"RIMBP3C",236.921072541754,-0.474246725391779,0.120375472718811,-3.93972887233919,8.15737471551555e-05,0.00194338810041993
"COMT",222.99319028127,-0.837513259145757,0.126920600580319,-6.59871805929372,4.14728146754537e-11,2.91882213617954e-09
"SIPA1L2",419.384608515214,-1.97007870304018,0.144479253140053,-13.6357204250665,2.45553860408788e-42,1.29614070505151e-39
"PSMC1P12",213.459828832246,-0.535361587122173,0.166883962224647,-3.2079870347368,0.00133667524251688,0.0208090152270532
"TUBAP9",272.192934832999,-1.49682679176519,0.256738063313732,-5.8301709238029,5.53706305184219e-09,3.08940369582351e-07
"PRAMEF8",340.123388557621,-1.18877110019958,0.153256508885216,-7.75674135373869,8.7139391274794e-15,8.8666955302563e-13
"ME2",229.569756639489,-0.367524734387132,0.112628739428672,-3.26315233795089,0.00110180276894078,0.0178432891372759
